iteration,set,subset,amount
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotGrounds,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,inBis:grounds,98193
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR2,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR3,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR4,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR5,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR6,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotBi,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,AnotBi:lost,1683
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotGrounds,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,inBis:grounds,97570
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR2,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR3,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR4,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR5,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR6,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotBi,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,AnotBi:lost,1683
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotGrounds,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,inBis:grounds,75101
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR2,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR3,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR4,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR5,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR6,0
i=12; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotBi,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W1,W1notA,11
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W1,AnotBi:lost,56378
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W2,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W2,inBis:grounds,98333
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W1,W1notW3,11
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W3,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W3,inBis:grounds,98333
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W4,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W4,inBis:grounds,98333
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W5,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W5,inBis:grounds,98333
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W6,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,W6,inBis:grounds,98282
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotGrounds,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,inBis:grounds,98196
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR2,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR3,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR4,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR5,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR6,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotBi,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotGrounds,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,inBis:grounds,97506
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR2,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR3,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR4,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR5,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR6,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotBi,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,AnotBi:lost,1667
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotGrounds,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,inBis:grounds,95615
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR2,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR3,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR4,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR5,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR6,0
i=13; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotBi,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W1,W1notA,11
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W1,AnotBi:lost,56328
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W2,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W2,inBis:grounds,98321
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W1,W1notW3,10
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W3,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W3,inBis:grounds,98321
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W4,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W4,inBis:grounds,98321
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W5,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W5,inBis:grounds,98321
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W6,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,W6,inBis:grounds,98321
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotGrounds,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,inBis:grounds,98321
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR2,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR3,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR4,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR5,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR6,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotBi,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotGrounds,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,inBis:grounds,98286
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR2,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR3,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR4,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR5,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR6,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotBi,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,AnotBi:lost,1679
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotGrounds,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,inBis:grounds,94961
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR2,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR3,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR4,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR5,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR6,0
i=14; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotBi,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W1,W1notA,11
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W1,AnotBi:lost,56329
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W2,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W2,inBis:grounds,98354
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W1,W1notW3,11
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W3,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W3,inBis:grounds,98354
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W4,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W4,inBis:grounds,98354
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W5,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W5,inBis:grounds,98354
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W6,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,W6,inBis:grounds,98354
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotGrounds,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,inBis:grounds,98329
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR2,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR3,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR4,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR5,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotR6,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R1,CnotBi,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotGrounds,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,inBis:grounds,97715
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR2,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR3,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR4,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR5,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotR6,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R2,CnotBi,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,AnotBi:lost,1646
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotGrounds,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,inBis:grounds,93295
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR2,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR3,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR4,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR5,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotR6,0
i=15; date: Sa 27. Jan 18:22:38 CET 2024,R3,CnotBi,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notA,10
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W1,AnotBi:lost,57061
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W2,AnotBi:lost,2224
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W2,inBis:grounds,97775
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notW3,10
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W3,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W3,inBis:grounds,97775
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W4,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W4,inBis:grounds,97775
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W5,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W5,inBis:grounds,97775
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W6,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,W6,inBis:grounds,97775
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotGrounds,561
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,inBis:grounds,97530
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR2,561
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR3,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR4,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR5,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR6,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotBi,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotGrounds,561
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,inBis:grounds,93806
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR2,561
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR3,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR4,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR5,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR6,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotBi,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,AnotBi:lost,1663
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotGrounds,561
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,inBis:grounds,88181
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR2,561
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR3,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR4,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR5,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR6,0
i=2; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotBi,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notA,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W1,AnotBi:lost,62236
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W2,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W2,inBis:grounds,92426
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notW3,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W3,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W3,inBis:grounds,92426
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W4,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W4,inBis:grounds,92426
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W5,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W5,inBis:grounds,92426
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W6,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,W6,inBis:grounds,92426
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotGrounds,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,inBis:grounds,81111
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR2,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR3,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR4,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR5,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR6,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotBi,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotGrounds,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,inBis:grounds,80434
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR2,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR3,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR4,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR5,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR6,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotBi,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,AnotBi:lost,7574
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotGrounds,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,inBis:grounds,78722
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR2,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR3,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR4,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR5,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR6,0
i=3; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotBi,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notA,11
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W1,AnotBi:lost,56400
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W2,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W2,inBis:grounds,98323
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notW3,11
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W3,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W3,inBis:grounds,98323
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W4,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W4,inBis:grounds,98223
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W5,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W5,inBis:grounds,98223
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W6,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,W6,inBis:grounds,98223
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotGrounds,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,inBis:grounds,98166
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR2,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR3,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR4,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR5,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR6,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotBi,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotGrounds,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,inBis:grounds,97647
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR2,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR3,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR4,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR5,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR6,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotBi,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,AnotBi:lost,1677
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotGrounds,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,inBis:grounds,92871
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR2,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR3,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR4,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR5,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR6,0
i=4; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotBi,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notA,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W1,AnotBi:lost,56344
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W2,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W2,inBis:grounds,98302
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notW3,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W3,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W3,inBis:grounds,98302
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W4,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W4,inBis:grounds,98302
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W5,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W5,inBis:grounds,98302
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W6,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,W6,inBis:grounds,98302
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotGrounds,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,inBis:grounds,98129
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR2,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR3,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR4,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR5,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR6,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotBi,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotGrounds,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,inBis:grounds,97117
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR2,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR3,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR4,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR5,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR6,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotBi,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,AnotBi:lost,1698
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotGrounds,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,inBis:grounds,90726
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR2,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR3,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR4,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR5,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR6,0
i=5; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotBi,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notA,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W1,AnotBi:lost,56332
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W2,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W2,inBis:grounds,98360
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W1,W1notW3,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W3,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W3,inBis:grounds,98360
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W4,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W4,inBis:grounds,98360
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W5,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W5,inBis:grounds,98360
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W6,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,W6,inBis:grounds,98360
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotGrounds,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,inBis:grounds,98179
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR2,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR3,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR4,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR5,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotR6,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R1,CnotBi,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotGrounds,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,inBis:grounds,97637
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR2,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR3,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR4,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR5,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotR6,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R2,CnotBi,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,AnotBi:lost,1640
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotGrounds,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,inBis:grounds,92303
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR2,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR3,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR4,0
i=6; date: Fr 26. Jan 17:29:38 CET 2024,R3,CnotR5,0
