iteration,set,subset,amount
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97525
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97525
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97525
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97525
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97525
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97525
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,93700
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,93700
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,93700
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,93700
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,93700
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,93700
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,93700
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,47795
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,15681
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,47795
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,15681
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,61691
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54617
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43605
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54585
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,43162
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,96290
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,43315
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,41979
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,43315
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,39485
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,77279
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,44938
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,42258
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,8
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,53729
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43882
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,7819
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,9
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54625
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43527
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54623
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42888
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,90230
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54659
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43358
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54657
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42751
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,65235
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,52934
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,32716
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,52934
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,32716
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,80858
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54587
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43577
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54566
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,43088
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,96058
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54623
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43447
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98070
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98070
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98070
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98070
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98070
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98070
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54608
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42786
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97394
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97394
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97394
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97394
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97394
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97394
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,94770
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,94770
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,94770
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,94770
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,94770
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,94770
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,94770
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54681
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,34188
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,88869
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,88869
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,88869
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,88869
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,88869
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,88869
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54680
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,33182
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,87862
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,87862
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,87862
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,87862
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,87862
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,87862
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,80940
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,80940
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,80940
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,80940
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,80940
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,80940
i=19; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,80940
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W1,R1notW1,54683
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W1,R1andW1,43587
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W2,R1notW2,0
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W2,R1andW2,98270
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W3,R1andW3,98270
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W3,R1andW3,98270
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W4,R1andW4,98270
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W5,R1andW5,98270
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W6,R1andW6,98270
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W1,R2notW1,54672
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W1,R2andW1,42880
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W2,R2notW2,0
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W2,R2andW2,97552
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W3,R2andW3,97552
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W3,R2andW3,97552
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W4,R2andW4,97552
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W5,R2andW5,97552
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W6,R2andW6,97552
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W1,R3notW1,0
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W1,R3andW1,93333
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W2,R3notW2,0
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W2,R3andW2,93333
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W3,R3andW3,93333
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W3,R3andW3,93333
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W4,R3andW4,93333
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W5,R3andW5,93333
i=2; date: Sa 27. Jan 18:22:38 CET 2024,W6,R3andW6,93333
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W1,R1notW1,54672
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W1,R1andW1,43439
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W2,R1notW2,0
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W2,R1andW2,98111
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W3,R1andW3,98111
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W3,R1andW3,98111
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W4,R1andW4,98111
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W5,R1andW5,98111
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W6,R1andW6,98111
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W1,R2notW1,54621
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W1,R2andW1,42745
i=3; date: Sa 27. Jan 18:22:38 CET 2024,W2,R2notW2,0
